NMI,MeterSerial,Period,Local Time,E kWh at Meter,B kWh at Meter,kW,kVA,PF
4103750213,All,31,08/01/2017 15:00,24.24,0,48.48,50.36,0.963
4103750213,All,32,08/01/2017 15:30,23.632,0,47.264,49.344,0.958
4103750213,All,33,08/01/2017 16:00,22.896,0,45.792,47.733,0.959
4103750213,All,34,08/01/2017 16:30,23.776,0,47.552,49.32,0.964
4103750213,All,35,08/01/2017 17:00,22.928,0,45.856,47.803,0.959
4103750213,All,36,08/01/2017 17:30,23.216,0,46.432,48.383,0.96
4103750213,All,37,08/01/2017 18:00,21.648,0,43.296,45.094,0.96
4103750213,All,38,08/01/2017 18:30,22.496,0,44.992,46.573,0.966
4103750213,All,39,08/01/2017 19:00,23.536,0,47.072,48.875,0.963
4103750213,All,40,08/01/2017 19:30,23.312,0,46.624,48.75,0.956
4103750213,All,41,08/01/2017 20:00,23.04,0,46.08,48.054,0.959
4103750213,All,42,08/01/2017 20:30,21.072,0,42.144,43.819,0.962
4103750213,All,43,08/01/2017 21:00,20.912,0,41.824,43.556,0.96
4103750213,All,44,08/01/2017 21:30,21.184,0,42.368,44.141,0.96
4103750213,All,45,08/01/2017 22:00,20.304,0,40.608,42.308,0.96
4103750213,All,46,08/01/2017 22:30,19.456,0,38.912,40.439,0.962
4103750213,All,47,08/01/2017 23:00,19.232,0,38.464,39.921,0.963
4103750213,All,48,08/01/2017 23:30,19.216,0,38.432,39.925,0.963
4103750213,All,1,09/01/2017 00:00,17.728,0,35.456,36.555,0.97
4103750213,All,2,09/01/2017 00:30,16.336,0,32.672,33.47,0.976
4103750213,All,3,09/01/2017 01:00,15.872,0,31.744,32.529,0.976
4103750213,All,4,09/01/2017 01:30,16.128,0,32.256,33.05,0.976
4103750213,All,5,09/01/2017 02:00,16,0,32,32.8,0.976
4103750213,All,6,09/01/2017 02:30,15.952,0,31.904,32.699,0.976
4103750213,All,7,09/01/2017 03:00,15.92,0,31.84,32.602,0.977
4103750213,All,8,09/01/2017 03:30,15.968,0,31.936,32.669,0.978
4103750213,All,9,09/01/2017 04:00,16.752,0,33.504,34.387,0.974
4103750213,All,10,09/01/2017 04:30,18.784,0,37.568,38.864,0.967
4103750213,All,11,09/01/2017 05:00,18.592,0,37.184,38.002,0.978
4103750213,All,12,09/01/2017 05:30,19.856,0,39.712,40.833,0.973
4103750213,All,13,09/01/2017 06:00,20.768,0,41.536,42.712,0.972
4103750213,All,14,09/01/2017 06:30,22.72,0,45.44,46.739,0.972
4103750213,All,15,09/01/2017 07:00,23.84,0,47.68,49.082,0.971
4103750213,All,16,09/01/2017 07:30,22.944,0,45.888,47.521,0.966
4103750213,All,17,09/01/2017 08:00,23.296,0,46.592,48.618,0.958
4103750213,All,18,09/01/2017 08:30,23.808,0,47.616,49.121,0.969
4103750213,All,19,09/01/2017 09:00,22.064,0,44.128,45.92,0.961
4103750213,All,20,09/01/2017 09:30,21.968,0,43.936,46.002,0.955
4103750213,All,21,09/01/2017 10:00,22.256,0,44.512,46.534,0.957
4103750213,All,22,09/01/2017 10:30,23.648,0,47.296,49.284,0.96
4103750213,All,23,09/01/2017 11:00,23.456,0,46.912,49.016,0.957
4103750213,All,24,09/01/2017 11:30,23.472,0,46.944,49.028,0.957
4103750213,All,25,09/01/2017 12:00,22.784,0,45.568,47.847,0.952
4103750213,All,26,09/01/2017 12:30,22.944,0,45.888,48.211,0.952
4103750213,All,27,09/01/2017 13:00,23.04,0,46.08,48.268,0.955
4103750213,All,28,09/01/2017 13:30,22.704,0,45.408,47.734,0.951
4103750213,All,29,09/01/2017 14:00,22.256,0,44.512,46.823,0.951
4103750213,All,30,09/01/2017 14:30,22.192,0,44.384,46.583,0.953
4103750213,All,31,09/01/2017 15:00,23.888,0,47.776,49.945,0.957
4103750213,All,32,09/01/2017 15:30,23.28,0,46.56,48.661,0.957
4103750213,All,33,09/01/2017 16:00,23.264,0,46.528,48.715,0.955
4103750213,All,34,09/01/2017 16:30,24.432,0,48.864,51.07,0.957
4103750213,All,35,09/01/2017 17:00,24.912,0,49.824,51.638,0.965
4103750213,All,36,09/01/2017 17:30,23.456,0,46.912,48.844,0.96
4103750213,All,37,09/01/2017 18:00,23.76,0,47.52,49.463,0.961
4103750213,All,38,09/01/2017 18:30,23.04,0,46.08,48.054,0.959
4103750213,All,39,09/01/2017 19:00,24.336,0,48.672,50.632,0.961
4103750213,All,40,09/01/2017 19:30,22.848,0,45.696,47.969,0.953
4103750213,All,41,09/01/2017 20:00,22.896,0,45.792,47.815,0.958
4103750213,All,42,09/01/2017 20:30,21.456,0,42.912,44.44,0.966
4103750213,All,43,09/01/2017 21:00,20.144,0,40.288,42.019,0.959
4103750213,All,44,09/01/2017 21:30,19.632,0,39.264,41.104,0.955
4103750213,All,45,09/01/2017 22:00,20.016,0,40.032,41.801,0.958
4103750213,All,46,09/01/2017 22:30,20.016,0,40.032,41.728,0.959
4103750213,All,47,09/01/2017 23:00,19.84,0,39.68,41.336,0.96
4103750213,All,48,09/01/2017 23:30,19.68,0,39.36,41.13,0.957
4103750213,All,1,10/01/2017 00:00,17.488,0,34.976,36.228,0.965
4103750213,All,2,10/01/2017 00:30,16.768,0,33.536,34.448,0.974
4103750213,All,3,10/01/2017 01:00,16.448,0,32.896,33.885,0.971
4103750213,All,4,10/01/2017 01:30,16.832,0,33.664,34.646,0.972
4103750213,All,5,10/01/2017 02:00,17.296,0,34.592,35.512,0.974
4103750213,All,6,10/01/2017 02:30,16.4,0,32.8,33.784,0.971
4103750213,All,7,10/01/2017 03:00,16.512,0,33.024,34.056,0.97
4103750213,All,8,10/01/2017 03:30,16.704,0,33.408,34.39,0.971
4103750213,All,9,10/01/2017 04:00,17.696,0,35.392,36.416,0.972
4103750213,All,10,10/01/2017 04:30,16.72,0,33.44,34.347,0.974
4103750213,All,11,10/01/2017 05:00,19.184,0,38.368,39.174,0.979
4103750213,All,12,10/01/2017 05:30,20.08,0,40.16,41.247,0.974
4103750213,All,13,10/01/2017 06:00,20.88,0,41.76,43.036,0.97
4103750213,All,14,10/01/2017 06:30,21.504,0,43.008,44.371,0.969
4103750213,All,15,10/01/2017 07:00,24.512,0,49.024,50.548,0.97
4103750213,All,16,10/01/2017 07:30,23.12,0,46.24,48.145,0.96
4103750213,All,17,10/01/2017 08:00,21.312,0,42.624,44.495,0.958
4103750213,All,18,10/01/2017 08:30,22.4,0,44.8,46.903,0.955
4103750213,All,19,10/01/2017 09:00,22.336,0,44.672,46.848,0.954
4103750213,All,20,10/01/2017 09:30,21.904,0,43.808,45.667,0.959
4103750213,All,21,10/01/2017 10:00,23.472,0,46.944,48.928,0.959
4103750213,All,22,10/01/2017 10:30,23.2,0,46.4,48.29,0.961
4103750213,All,23,10/01/2017 11:00,22.256,0,44.512,46.36,0.96
4103750213,All,24,10/01/2017 11:30,23.04,0,46.08,48.183,0.956
4103750213,All,25,10/01/2017 12:00,22.576,0,45.152,47.101,0.959
4103750213,All,26,10/01/2017 12:30,23.12,0,46.24,48.181,0.96
4103750213,All,27,10/01/2017 13:00,22.832,0,45.664,47.72,0.957
4103750213,All,28,10/01/2017 13:30,21.952,0,43.904,45.896,0.957
4103750213,All,29,10/01/2017 14:00,22.672,0,45.344,47.177,0.961
4103750213,All,30,10/01/2017 14:30,21.952,0,43.904,46,0.954
4103750213,All,31,10/01/2017 15:00,22.848,0,45.696,47.704,0.958
4103750213,All,32,10/01/2017 15:30,23.328,0,46.656,48.79,0.956
4103750213,All,33,10/01/2017 16:00,23.952,0,47.904,49.985,0.958
4103750213,All,34,10/01/2017 16:30,24.112,0,48.224,50.105,0.962
4103750213,All,35,10/01/2017 17:00,24.688,0,49.376,51.032,0.968
4103750213,All,36,10/01/2017 17:30,24,0,48,49.803,0.964
4103750213,All,37,10/01/2017 18:00,22.72,0,45.44,47.014,0.967
4103750213,All,38,10/01/2017 18:30,22.736,0,45.472,47.145,0.965
4103750213,All,39,10/01/2017 19:00,23.968,0,47.936,49.494,0.969
4103750213,All,40,10/01/2017 19:30,23.184,0,46.368,48.422,0.958
4103750213,All,41,10/01/2017 20:00,25.072,0,50.144,52.162,0.961
4103750213,All,42,10/01/2017 20:30,21.28,0,42.56,44.108,0.965
4103750213,All,43,10/01/2017 21:00,21.072,0,42.144,43.707,0.964
4103750213,All,44,10/01/2017 21:30,20.224,0,40.448,42.092,0.961
4103750213,All,45,10/01/2017 22:00,20.16,0,40.32,42.004,0.96
4103750213,All,46,10/01/2017 22:30,19.76,0,39.52,41.183,0.96
4103750213,All,47,10/01/2017 23:00,19.584,0,39.168,40.694,0.962
4103750213,All,48,10/01/2017 23:30,18.96,0,37.92,39.262,0.966
4103750213,All,1,11/01/2017 00:00,16.192,0,32.384,33.01,0.981
4103750213,All,2,11/01/2017 00:30,15.728,0,31.456,31.875,0.987
4103750213,All,3,11/01/2017 01:00,15.296,0,30.592,31.017,0.986
4103750213,All,4,11/01/2017 01:30,16.896,0,33.792,34.591,0.977
4103750213,All,5,11/01/2017 02:00,15.824,0,31.648,32.185,0.983
4103750213,All,6,11/01/2017 02:30,15.856,0,31.712,32.254,0.983
4103750213,All,7,11/01/2017 03:00,15.856,0,31.712,32.154,0.986
4103750213,All,8,11/01/2017 03:30,15.616,0,31.232,31.747,0.984
4103750213,All,9,11/01/2017 04:00,15.92,0,31.84,32.34,0.985
4103750213,All,10,11/01/2017 04:30,16.928,0,33.856,34.306,0.987
4103750213,All,11,11/01/2017 05:00,17.152,0,34.304,34.693,0.989
4103750213,All,12,11/01/2017 05:30,20.352,0,40.704,41.821,0.973
4103750213,All,13,11/01/2017 06:00,22.128,0,44.256,45.559,0.971
4103750213,All,14,11/01/2017 06:30,21.536,0,43.072,44.287,0.973
4103750213,All,15,11/01/2017 07:00,22.928,0,45.856,47.408,0.967
4103750213,All,16,11/01/2017 07:30,23.824,0,47.648,49.413,0.964
4103750213,All,17,11/01/2017 08:00,21.856,0,43.712,45.321,0.965
4103750213,All,18,11/01/2017 08:30,21.344,0,42.688,44.249,0.965
4103750213,All,19,11/01/2017 09:00,21.008,0,42.016,43.988,0.955
4103750213,All,20,11/01/2017 09:30,21.6,0,43.2,45.093,0.958
4103750213,All,21,11/01/2017 10:00,22.368,0,44.736,46.675,0.958
4103750213,All,22,11/01/2017 10:30,23.744,0,47.488,49.233,0.965
4103750213,All,23,11/01/2017 11:00,23.296,0,46.592,48.59,0.959
4103750213,All,24,11/01/2017 11:30,23.072,0,46.144,48.504,0.951
4103750213,All,25,11/01/2017 12:00,22.512,0,45.024,46.951,0.959
4103750213,All,26,11/01/2017 12:30,21.328,0,42.656,44.591,0.957
4103750213,All,27,11/01/2017 13:00,22.416,0,44.832,46.915,0.956
4103750213,All,28,11/01/2017 13:30,22.672,0,45.344,47.634,0.952
4103750213,All,29,11/01/2017 14:00,22.944,0,45.888,48.056,0.955
4103750213,All,30,11/01/2017 14:30,23.712,0,47.424,49.416,0.96
4103750213,All,31,11/01/2017 15:00,22.416,0,44.832,46.659,0.961
4103750213,All,32,11/01/2017 15:30,22.624,0,45.248,47.032,0.962
4103750213,All,33,11/01/2017 16:00,23.008,0,46.016,47.876,0.961
4103750213,All,34,11/01/2017 16:30,23.792,0,47.584,49.569,0.96
4103750213,All,35,11/01/2017 17:00,23.872,0,47.744,49.48,0.965
4103750213,All,36,11/01/2017 17:30,23.936,0,47.872,49.62,0.965
4103750213,All,37,11/01/2017 18:00,23.536,0,47.072,48.953,0.962
4103750213,All,38,11/01/2017 18:30,24.592,0,49.184,50.847,0.967
4103750213,All,39,11/01/2017 19:00,22.464,0,44.928,46.822,0.96
4103750213,All,40,11/01/2017 19:30,22.128,0,44.256,46.16,0.959
4103750213,All,41,11/01/2017 20:00,23.104,0,46.208,48.241,0.958
4103750213,All,42,11/01/2017 20:30,21.712,0,43.424,45.129,0.962
4103750213,All,43,11/01/2017 21:00,22.048,0,44.096,45.691,0.965
4103750213,All,44,11/01/2017 21:30,21.312,0,42.624,44.104,0.966
4103750213,All,45,11/01/2017 22:00,20.144,0,40.288,42.01,0.959
4103750213,All,46,11/01/2017 22:30,20.4,0,40.8,42.439,0.961
4103750213,All,47,11/01/2017 23:00,20.192,0,40.384,42.129,0.959
4103750213,All,48,11/01/2017 23:30,18.96,0,37.92,39.53,0.959
4103750213,All,1,12/01/2017 00:00,17.952,0,35.904,37.149,0.966
4103750213,All,2,12/01/2017 00:30,16.256,0,32.512,33.385,0.974
4103750213,All,3,12/01/2017 01:00,16.16,0,32.32,33.191,0.974
4103750213,All,4,12/01/2017 01:30,16.352,0,32.704,33.638,0.972
4103750213,All,5,12/01/2017 02:00,16.832,0,33.664,34.565,0.974
4103750213,All,6,12/01/2017 02:30,16.688,0,33.376,34.307,0.973
4103750213,All,7,12/01/2017 03:00,16.592,0,33.184,34.076,0.974
4103750213,All,8,12/01/2017 03:30,17.264,0,34.528,35.632,0.969
4103750213,All,9,12/01/2017 04:00,17.552,0,35.104,36.198,0.97
4103750213,All,10,12/01/2017 04:30,16.784,0,33.568,34.393,0.976
4103750213,All,11,12/01/2017 05:00,19.264,0,38.528,39.478,0.976
4103750213,All,12,12/01/2017 05:30,19.696,0,39.392,40.591,0.97
4103750213,All,13,12/01/2017 06:00,21.552,0,43.104,44.274,0.974
4103750213,All,14,12/01/2017 06:30,20.912,0,41.824,42.855,0.976
4103750213,All,15,12/01/2017 07:00,23.968,0,47.936,49.51,0.968
4103750213,All,16,12/01/2017 07:30,22.528,0,45.056,46.651,0.966
4103750213,All,17,12/01/2017 08:00,22.56,0,45.12,46.738,0.965
4103750213,All,18,12/01/2017 08:30,21.184,0,42.368,43.889,0.965
4103750213,All,19,12/01/2017 09:00,21.104,0,42.208,43.846,0.963
4103750213,All,20,12/01/2017 09:30,21.328,0,42.656,44.312,0.963
4103750213,All,21,12/01/2017 10:00,23.024,0,46.048,47.743,0.965
4103750213,All,22,12/01/2017 10:30,21.936,0,43.872,45.639,0.961
4103750213,All,23,12/01/2017 11:00,21.264,0,42.528,44.44,0.957
4103750213,All,24,12/01/2017 11:30,21.712,0,43.424,45.409,0.956
4103750213,All,25,12/01/2017 12:00,22.464,0,44.928,46.979,0.956
4103750213,All,26,12/01/2017 12:30,21.696,0,43.392,45.473,0.954
4103750213,All,27,12/01/2017 13:00,22.912,0,45.824,47.967,0.955
4103750213,All,28,12/01/2017 13:30,22.944,0,45.888,47.925,0.957
4103750213,All,29,12/01/2017 14:00,22.784,0,45.568,47.6,0.957
4103750213,All,30,12/01/2017 14:30,22.768,0,45.536,47.433,0.96
4103750213,All,31,12/01/2017 15:00,23.552,0,47.104,49.247,0.956
4103750213,All,32,12/01/2017 15:30,23.408,0,46.816,48.906,0.957
4103750213,All,33,12/01/2017 16:00,23.456,0,46.912,48.844,0.96
4103750213,All,34,12/01/2017 16:30,23.968,0,47.936,49.845,0.962
4103750213,All,35,12/01/2017 17:00,23.68,0,47.36,49.248,0.962
4103750213,All,36,12/01/2017 17:30,23.904,0,47.808,49.475,0.966
4103750213,All,37,12/01/2017 18:00,24.352,0,48.704,50.317,0.968
4103750213,All,38,12/01/2017 18:30,23.328,0,46.656,48.5,0.962
4103750213,All,39,12/01/2017 19:00,23.424,0,46.848,48.72,0.962
4103750213,All,40,12/01/2017 19:30,23.936,0,47.872,49.846,0.96
4103750213,All,41,12/01/2017 20:00,23.312,0,46.624,48.567,0.96
4103750213,All,42,12/01/2017 20:30,21.888,0,43.776,45.374,0.965
4103750213,All,43,12/01/2017 21:00,21.488,0,42.976,44.46,0.967
4103750213,All,44,12/01/2017 21:30,20.944,0,41.888,43.469,0.964
4103750213,All,45,12/01/2017 22:00,20.208,0,40.416,41.965,0.963
4103750213,All,46,12/01/2017 22:30,20.432,0,40.864,42.288,0.966
4103750213,All,47,12/01/2017 23:00,19.92,0,39.84,41.41,0.962
4103750213,All,48,12/01/2017 23:30,20.208,0,40.416,41.863,0.965
4103750213,All,1,13/01/2017 00:00,16.576,0,33.152,34.037,0.974
4103750213,All,2,13/01/2017 00:30,15.968,0,31.936,32.669,0.978
4103750213,All,3,13/01/2017 01:00,16.096,0,32.192,32.973,0.976
4103750213,All,4,13/01/2017 01:30,16.4,0,32.8,33.63,0.975
4103750213,All,5,13/01/2017 02:00,17.312,0,34.624,35.424,0.977
4103750213,All,6,13/01/2017 02:30,16.032,0,32.064,32.905,0.974
4103750213,All,7,13/01/2017 03:00,16.208,0,32.416,33.22,0.976
4103750213,All,8,13/01/2017 03:30,17.408,0,34.816,35.774,0.973
4103750213,All,9,13/01/2017 04:00,17.6,0,35.2,36.084,0.976
4103750213,All,10,13/01/2017 04:30,16.864,0,33.728,34.488,0.978
4103750213,All,11,13/01/2017 05:00,18.432,0,36.864,37.63,0.98
4103750213,All,12,13/01/2017 05:30,20,0,40,41.136,0.972
4103750213,All,13,13/01/2017 06:00,21.008,0,42.016,43.292,0.971
4103750213,All,14,13/01/2017 06:30,21.616,0,43.232,44.377,0.974
4103750213,All,15,13/01/2017 07:00,23.12,0,46.24,47.653,0.97
4103750213,All,16,13/01/2017 07:30,24.144,0,48.288,50.158,0.963
4103750213,All,17,13/01/2017 08:00,22.736,0,45.472,47.64,0.954
4103750213,All,18,13/01/2017 08:30,20.96,0,41.92,43.757,0.958
4103750213,All,19,13/01/2017 09:00,22.256,0,44.512,46.451,0.958
4103750213,All,20,13/01/2017 09:30,22.656,0,45.312,46.949,0.965
4103750213,All,21,13/01/2017 10:00,22.304,0,44.608,46.399,0.961
4103750213,All,22,13/01/2017 10:30,23.744,0,47.488,49.259,0.964
4103750213,All,23,13/01/2017 11:00,23.12,0,46.24,48.172,0.96
4103750213,All,24,13/01/2017 11:30,22.992,0,45.984,47.962,0.959
4103750213,All,25,13/01/2017 12:00,22.864,0,45.728,47.79,0.957
4103750213,All,26,13/01/2017 12:30,23.072,0,46.144,48.061,0.96
4103750213,All,27,13/01/2017 13:00,23.056,0,46.112,47.977,0.961
4103750213,All,28,13/01/2017 13:30,23.152,0,46.304,48.101,0.963
4103750213,All,29,13/01/2017 14:00,23.936,0,47.872,49.775,0.962
4103750213,All,30,13/01/2017 14:30,24.896,0,49.792,51.516,0.967
4103750213,All,31,13/01/2017 15:00,22.656,0,45.312,47.478,0.954
4103750213,All,32,13/01/2017 15:30,22.768,0,45.536,47.588,0.957
4103750213,All,33,13/01/2017 16:00,24.096,0,48.192,50.297,0.958
4103750213,All,34,13/01/2017 16:30,23.776,0,47.552,49.62,0.958
4103750213,All,35,13/01/2017 17:00,24.272,0,48.544,50.345,0.964
4103750213,All,36,13/01/2017 17:30,23.776,0,47.552,49.363,0.963
4103750213,All,37,13/01/2017 18:00,23.904,0,47.808,49.758,0.961
4103750213,All,38,13/01/2017 18:30,23.744,0,47.488,49.362,0.962
4103750213,All,39,13/01/2017 19:00,24.336,0,48.672,50.485,0.964
4103750213,All,40,13/01/2017 19:30,23.76,0,47.52,49.654,0.957
4103750213,All,41,13/01/2017 20:00,22.672,0,45.344,47.258,0.96
4103750213,All,42,13/01/2017 20:30,21.952,0,43.904,45.696,0.961
4103750213,All,43,13/01/2017 21:00,20.736,0,41.472,43.318,0.957
4103750213,All,44,13/01/2017 21:30,21.296,0,42.592,44.285,0.962
4103750213,All,45,13/01/2017 22:00,20.224,0,40.448,42.218,0.958
4103750213,All,46,13/01/2017 22:30,20.512,0,41.024,42.637,0.962
4103750213,All,47,13/01/2017 23:00,20.592,0,41.184,42.978,0.958
4103750213,All,48,13/01/2017 23:30,19.472,0,38.944,40.76,0.955
4103750213,All,1,14/01/2017 00:00,18.672,0,37.344,38.782,0.963
4103750213,All,2,14/01/2017 00:30,16.816,0,33.632,34.7,0.969
4103750213,All,3,14/01/2017 01:00,17.456,0,34.912,35.935,0.972
4103750213,All,4,14/01/2017 01:30,16.976,0,33.952,34.897,0.973
4103750213,All,5,14/01/2017 02:00,16.128,0,32.256,33.203,0.971
4103750213,All,6,14/01/2017 02:30,16.304,0,32.608,33.613,0.97
4103750213,All,7,14/01/2017 03:00,16.208,0,32.416,33.404,0.97
4103750213,All,8,14/01/2017 03:30,16.128,0,32.256,33.21,0.971
4103750213,All,9,14/01/2017 04:00,16.416,0,32.832,33.823,0.971
4103750213,All,10,14/01/2017 04:30,16.288,0,32.576,33.567,0.97
4103750213,All,11,14/01/2017 05:00,16.544,0,33.088,34.019,0.973
4103750213,All,12,14/01/2017 05:30,18.656,0,37.312,38.752,0.963
4103750213,All,13,14/01/2017 06:00,18.896,0,37.792,39.222,0.964
4103750213,All,14,14/01/2017 06:30,18.448,0,36.896,37.946,0.972
4103750213,All,15,14/01/2017 07:00,20.976,0,41.952,43.169,0.972
4103750213,All,16,14/01/2017 07:30,21.472,0,42.944,44.512,0.965
4103750213,All,17,14/01/2017 08:00,22.768,0,45.536,47.451,0.96
4103750213,All,18,14/01/2017 08:30,24.832,0,49.664,51.754,0.96
4103750213,All,19,14/01/2017 09:00,24.016,0,48.032,49.886,0.963
4103750213,All,20,14/01/2017 09:30,23.568,0,47.136,48.877,0.964
4103750213,All,21,14/01/2017 10:00,23.728,0,47.456,49.296,0.963
4103750213,All,22,14/01/2017 10:30,23.008,0,46.016,47.957,0.96
4103750213,All,23,14/01/2017 11:00,23.36,0,46.72,48.606,0.961
4103750213,All,24,14/01/2017 11:30,22.976,0,45.952,47.868,0.96
4103750213,All,25,14/01/2017 12:00,23.52,0,47.04,48.949,0.961
4103750213,All,26,14/01/2017 12:30,23.008,0,46.016,47.903,0.961
4103750213,All,27,14/01/2017 13:00,23.088,0,46.176,48.048,0.961
4103750213,All,28,14/01/2017 13:30,23.04,0,46.08,48.081,0.958
4103750213,All,29,14/01/2017 14:00,24.224,0,48.448,50.39,0.961
4103750213,All,30,14/01/2017 14:30,23.584,0,47.168,49.116,0.96
4103750213,All,31,14/01/2017 15:00,23.216,0,46.432,48.276,0.962
4103750213,All,32,14/01/2017 15:30,23.168,0,46.336,48.3,0.959
4103750213,All,33,14/01/2017 16:00,22.752,0,45.504,47.68,0.954
4103750213,All,34,14/01/2017 16:30,23.904,0,47.808,49.911,0.958
4103750213,All,35,14/01/2017 17:00,22.736,0,45.472,47.426,0.959
4103750213,All,36,14/01/2017 17:30,23.792,0,47.584,49.578,0.96
4103750213,All,37,14/01/2017 18:00,22.8,0,45.6,47.53,0.959
4103750213,All,38,14/01/2017 18:30,22.832,0,45.664,47.739,0.957
4103750213,All,39,14/01/2017 19:00,22.704,0,45.408,47.346,0.959
4103750213,All,40,14/01/2017 19:30,22.96,0,45.92,47.82,0.96
4103750213,All,41,14/01/2017 20:00,23.248,0,46.496,48.517,0.958
4103750213,All,42,14/01/2017 20:30,22.032,0,44.064,45.797,0.962
4103750213,All,43,14/01/2017 21:00,20.784,0,41.568,43.283,0.96
4103750213,All,44,14/01/2017 21:30,21.824,0,43.648,45.319,0.963
4103750213,All,45,14/01/2017 22:00,21.28,0,42.56,44.325,0.96
4103750213,All,46,14/01/2017 22:30,21.76,0,43.52,45.178,0.963
4103750213,All,47,14/01/2017 23:00,20.88,0,41.76,43.485,0.96
4103750213,All,48,14/01/2017 23:30,19.984,0,39.968,41.604,0.961
4103750213,All,1,15/01/2017 00:00,17.792,0,35.584,36.703,0.97
4103750213,All,2,15/01/2017 00:30,16.832,0,33.664,34.579,0.974
4103750213,All,3,15/01/2017 01:00,17.072,0,34.144,35.136,0.972
4103750213,All,4,15/01/2017 01:30,17.264,0,34.528,35.379,0.976
4103750213,All,5,15/01/2017 02:00,16.528,0,33.056,34.064,0.97
4103750213,All,6,15/01/2017 02:30,16.512,0,33.024,33.964,0.972
4103750213,All,7,15/01/2017 03:00,17.088,0,34.176,35.159,0.972
4103750213,All,8,15/01/2017 03:30,16.32,0,32.64,33.576,0.972
4103750213,All,9,15/01/2017 04:00,16.592,0,33.184,34.219,0.97
4103750213,All,10,15/01/2017 04:30,16.464,0,32.928,33.878,0.972
4103750213,All,11,15/01/2017 05:00,16.4,0,32.8,33.581,0.977
4103750213,All,12,15/01/2017 05:30,18.416,0,36.832,38.12,0.966
4103750213,All,13,15/01/2017 06:00,18.32,0,36.64,37.845,0.968
4103750213,All,14,15/01/2017 06:30,19.056,0,38.112,39.497,0.965
4103750213,All,15,15/01/2017 07:00,19.504,0,39.008,40.273,0.969
4103750213,All,16,15/01/2017 07:30,20.016,0,40.032,41.951,0.954
4103750213,All,17,15/01/2017 08:00,22.816,0,45.632,47.385,0.963
4103750213,All,18,15/01/2017 08:30,23.104,0,46.208,48.287,0.957
4103750213,All,19,15/01/2017 09:00,22.384,0,44.768,46.751,0.958
4103750213,All,20,15/01/2017 09:30,24.016,0,48.032,49.903,0.963
4103750213,All,21,15/01/2017 10:00,23.856,0,47.712,49.621,0.962
4103750213,All,22,15/01/2017 10:30,23.824,0,47.648,49.604,0.961
4103750213,All,23,15/01/2017 11:00,23.792,0,47.584,49.551,0.96
4103750213,All,24,15/01/2017 11:30,23.376,0,46.752,48.584,0.962
4103750213,All,25,15/01/2017 12:00,22.752,0,45.504,47.595,0.956
4103750213,All,26,15/01/2017 12:30,23.808,0,47.616,49.468,0.963
4103750213,All,27,15/01/2017 13:00,23.776,0,47.552,49.62,0.958
4103750213,All,28,15/01/2017 13:30,23.44,0,46.88,48.831,0.96
4103750213,All,29,15/01/2017 14:00,23.968,0,47.936,49.819,0.962
4103750213,All,30,15/01/2017 14:30,24.16,0,48.32,50.259,0.961
4103750213,All,31,15/01/2017 15:00,23.632,0,47.264,49.043,0.964
4103750213,All,32,15/01/2017 15:30,23.44,0,46.88,48.813,0.96
4103750213,All,33,15/01/2017 16:00,24.096,0,48.192,50.39,0.956
4103750213,All,34,15/01/2017 16:30,23.632,0,47.264,49.164,0.961
4103750213,All,35,15/01/2017 17:00,24.128,0,48.256,50.153,0.962
4103750213,All,36,15/01/2017 17:30,23.648,0,47.296,49.099,0.963
4103750213,All,37,15/01/2017 18:00,22.72,0,45.44,47.332,0.96
4103750213,All,38,15/01/2017 18:30,23.184,0,46.368,48.268,0.961
4103750213,All,39,15/01/2017 19:00,22.512,0,45.024,46.942,0.959
4103750213,All,40,15/01/2017 19:30,22.624,0,45.248,47.184,0.959
4103750213,All,41,15/01/2017 20:00,23.104,0,46.208,48.324,0.956
