Read datetime,Export kWh,Import kWh,Net kWh,Export kVARh,Import kVARh,kW Demand,kVA Demand,Power Factor%,,
8/08/2019 19:00,201.7,0,201.7,0,0,403.4,403.4,100,,
8/08/2019 19:30,192.5,0,192.5,0,0,385,385,100,,
8/08/2019 20:00,180.1,0,180.1,0,0,360.2,360.2,100,,
8/08/2019 20:30,193.1,0,193.1,0,0,386.2,386.2,100,,
8/08/2019 21:00,193.2,0,193.2,0,0,386.4,386.4,100,,
8/08/2019 21:30,220.8,0,220.8,0,0,441.6,441.6,100,,
8/08/2019 22:00,197.9,0,197.9,0,0,395.8,395.8,100,,
8/08/2019 22:30,176.5,0,176.5,0,0,353,353,100,,
8/08/2019 23:00,158.1,0,158.1,0,0,316.2,316.2,100,,
8/08/2019 23:30,148,0,148,0,0,296,296,100,,
9/08/2019 0:00,145,0,145,0,0,290,290,100,,
9/08/2019 0:30,153.3,0,153.3,0,0,306.6,306.6,100,,
9/08/2019 1:00,164,0,164,0,0,328,328,100,,
9/08/2019 1:30,150,0,150,0,0,300,300,100,,
9/08/2019 2:00,149.4,0,149.4,0,0,298.8,298.8,100,,
9/08/2019 2:30,151.5,0,151.5,0,0,303,303,100,,
9/08/2019 3:00,147.5,0,147.5,0,0,295,295,100,,
9/08/2019 3:30,149.4,0,149.4,0,0,298.8,298.8,100,,
9/08/2019 4:00,150.3,0,150.3,0,0,300.6,300.6,100,,
9/08/2019 4:30,154.7,0,154.7,0,0,309.4,309.4,100,,
9/08/2019 5:00,170.8,0,170.8,0,0,341.6,341.6,100,,
9/08/2019 5:30,207.7,0,207.7,0.1,0,415.4,415.4,100,,
9/08/2019 6:00,201.7,0,201.7,0,0,403.4,403.4,100,,
9/08/2019 6:30,226,0,226,21.8,0,452,454.098,99.5,,
9/08/2019 7:00,233.5,0,233.5,30.9,0,467,471.071,99.1,,
9/08/2019 7:30,231.8,0,231.8,20.8,0,463.6,465.463,99.6,,
9/08/2019 8:00,242.9,0,242.9,24.2,0,485.8,488.205,99.5,,
9/08/2019 8:30,248.1,0,248.1,30.2,0,496.2,499.863,99.3,,
9/08/2019 9:00,253.1,0,253.1,34.3,0,506.2,510.827,99.1,,
9/08/2019 9:30,244.8,0,244.8,33.5,0,489.6,494.163,99.1,,
9/08/2019 10:00,246,0,246,31.9,0,492,496.119,99.2,,
9/08/2019 10:30,248.9,0,248.9,38.1,0,497.8,503.598,98.8,,
9/08/2019 11:00,251.6,0,251.6,33.3,0,503.2,507.588,99.1,,
9/08/2019 11:30,250.4,0,250.4,35.8,0,500.8,505.892,99,,
9/08/2019 12:00,256.4,0,256.4,66.9,0,512.8,529.968,96.8,,
9/08/2019 12:30,253,0,253,69.6,0,506,524.798,96.4,,
9/08/2019 13:00,228.7,0,228.7,47.1,0,457.4,466.999,97.9,,
9/08/2019 13:30,207.9,0,207.9,25.2,0,415.8,418.843,99.3,,
9/08/2019 14:00,211.5,0,211.5,21,0,423,425.08,99.5,,
9/08/2019 14:30,211.6,0,211.6,23.1,0,423.2,425.714,99.4,,
9/08/2019 15:00,210.8,0,210.8,29.4,0,421.6,425.681,99,,
9/08/2019 15:30,219,0,219,16.7,0,438,439.272,99.7,,
9/08/2019 16:00,212.9,0,212.9,11.3,0,425.8,426.399,99.9,,
9/08/2019 16:30,201.3,0,201.3,5.3,0,402.6,402.74,100,,
9/08/2019 17:00,201.6,0,201.6,3.5,0,403.2,403.261,100,,
9/08/2019 17:30,202.4,0,202.4,3.2,0,404.8,404.851,100,,
9/08/2019 18:00,213,0,213,0,0,426,426,100,,
9/08/2019 18:30,216,0,216,0,0,432,432,100,,
9/08/2019 19:00,199.5,0,199.5,0,0,399,399,100,,
9/08/2019 19:30,187.5,0,187.5,0,0,375,375,100,,
9/08/2019 20:00,178,0,178,0,0,356,356,100,,
9/08/2019 20:30,177.7,0,177.7,0,0,355.4,355.4,100,,
9/08/2019 21:00,180.5,0,180.5,0,0,361,361,100,,
9/08/2019 21:30,167.6,0,167.6,0,0,335.2,335.2,100,,
9/08/2019 22:00,144.7,0,144.7,0,0,289.4,289.4,100,,
9/08/2019 22:30,136.2,0,136.2,0,0,272.4,272.4,100,,
9/08/2019 23:00,127.4,0,127.4,0,0,254.8,254.8,100,,
9/08/2019 23:30,126.6,0,126.6,0,0,253.2,253.2,100,,
10/08/2019 0:00,126.2,0,126.2,0,0,252.4,252.4,100,,
10/08/2019 0:30,131.8,0,131.8,0,0,263.6,263.6,100,,
10/08/2019 1:00,132.4,0,132.4,0,0,264.8,264.8,100,,
10/08/2019 1:30,129.3,0,129.3,0,0,258.6,258.6,100,,
10/08/2019 2:00,122.7,0,122.7,0,0,245.4,245.4,100,,
10/08/2019 2:30,123.4,0,123.4,0,0,246.8,246.8,100,,
10/08/2019 3:00,122.4,0,122.4,0,0,244.8,244.8,100,,
10/08/2019 3:30,122.9,0,122.9,0,0,245.8,245.8,100,,
10/08/2019 4:00,122.7,0,122.7,0,0,245.4,245.4,100,,
10/08/2019 4:30,117.1,0,117.1,0,0,234.2,234.2,100,,
10/08/2019 5:00,116.5,0,116.5,0,0,233,233,100,,
10/08/2019 5:30,121.3,0,121.3,0,0,242.6,242.6,100,,
10/08/2019 6:00,122.5,0,122.5,0,0,245,245,100,,
10/08/2019 6:30,130.4,0,130.4,0,0,260.8,260.8,100,,
10/08/2019 7:00,161.6,0,161.6,0,0,323.2,323.2,100,,
10/08/2019 7:30,144.8,0,144.8,0,0,289.6,289.6,100,,
10/08/2019 8:00,139.5,0,139.5,0,0,279,279,100,,
10/08/2019 8:30,137,0,137,0,0,274,274,100,,
10/08/2019 9:00,137.1,0,137.1,0,0,274.2,274.2,100,,
10/08/2019 9:30,144.2,0,144.2,0,0,288.4,288.4,100,,
10/08/2019 10:00,128,0,128,0,0,256,256,100,,
10/08/2019 10:30,124.5,0,124.5,0,0,249,249,100,,
10/08/2019 11:00,111.4,0,111.4,0,0,222.8,222.8,100,,
10/08/2019 11:30,110.3,0,110.3,0,0,220.6,220.6,100,,
10/08/2019 12:00,109.7,0,109.7,0,0,219.4,219.4,100,,
10/08/2019 12:30,98.8,0,98.8,0,0,197.6,197.6,100,,
10/08/2019 13:00,83,0,83,0,0,166,166,100,,
10/08/2019 13:30,82.7,0,82.7,0,0,165.4,165.4,100,,
10/08/2019 14:00,78.5,0,78.5,0,0,157,157,100,,
10/08/2019 14:30,82.2,0,82.2,0,0,164.4,164.4,100,,
10/08/2019 15:00,77.5,0,77.5,0,0,155,155,100,,
10/08/2019 15:30,77.6,0,77.6,0,0,155.2,155.2,100,,
10/08/2019 16:00,77,0,77,0,0,154,154,100,,
10/08/2019 16:30,77.9,0,77.9,0,0,155.8,155.8,100,,
10/08/2019 17:00,81.4,0,81.4,0,0,162.8,162.8,100,,
10/08/2019 17:30,89,0,89,0,0,178,178,100,,
10/08/2019 18:00,92.6,0,92.6,0,0,185.2,185.2,100,,
10/08/2019 18:30,98.7,0,98.7,0,0,197.4,197.4,100,,
10/08/2019 19:00,98,0,98,0,0,196,196,100,,
10/08/2019 19:30,94.6,0,94.6,0,0,189.2,189.2,100,,
10/08/2019 20:00,101.3,0,101.3,0,0,202.6,202.6,100,,
10/08/2019 20:30,95.7,0,95.7,0,0,191.4,191.4,100,,
10/08/2019 21:00,96.1,0,96.1,0,0,192.2,192.2,100,,
10/08/2019 21:30,101.1,0,101.1,0,0,202.2,202.2,100,,
10/08/2019 22:00,105.5,0,105.5,0,0,211,211,100,,
10/08/2019 22:30,99.8,0,99.8,0,0,199.6,199.6,100,,
10/08/2019 23:00,99.6,0,99.6,0,0,199.2,199.2,100,,
10/08/2019 23:30,102.2,0,102.2,0,0,204.4,204.4,100,,
11/08/2019 0:00,100.9,0,100.9,0,0,201.8,201.8,100,,
11/08/2019 0:30,104,0,104,0,0,208,208,100,,
11/08/2019 1:00,102.7,0,102.7,0,0,205.4,205.4,100,,
11/08/2019 1:30,105.3,0,105.3,0,0,210.6,210.6,100,,
11/08/2019 2:00,106,0,106,0,0,212,212,100,,
11/08/2019 2:30,105.4,0,105.4,0,0,210.8,210.8,100,,
11/08/2019 3:00,107.3,0,107.3,0,0,214.6,214.6,100,,
11/08/2019 3:30,109.9,0,109.9,0,0,219.8,219.8,100,,
11/08/2019 4:00,106,0,106,0,0,212,212,100,,
11/08/2019 4:30,107.2,0,107.2,0,0,214.4,214.4,100,,
11/08/2019 5:00,122.9,0,122.9,0,0,245.8,245.8,100,,
11/08/2019 5:30,170.8,0,170.8,0,0,341.6,341.6,100,,
11/08/2019 6:00,148,0,148,0,0,296,296,100,,
11/08/2019 6:30,135.8,0,135.8,0,0,271.6,271.6,100,,
11/08/2019 7:00,135.4,0,135.4,0,0,270.8,270.8,100,,
11/08/2019 7:30,131,0,131,0,0,262,262,100,,
11/08/2019 8:00,122.5,0,122.5,0,0,245,245,100,,
11/08/2019 8:30,125.3,0,125.3,0,0,250.6,250.6,100,,
11/08/2019 9:00,122.5,0,122.5,0,0,245,245,100,,
11/08/2019 9:30,122.5,0,122.5,0,0,245,245,100,,
11/08/2019 10:00,115.8,0,115.8,0,0,231.6,231.6,100,,
11/08/2019 10:30,116.8,0,116.8,0,0,233.6,233.6,100,,
11/08/2019 11:00,109.6,0,109.6,0,0,219.2,219.2,100,,
11/08/2019 11:30,113,0,113,0,0,226,226,100,,
11/08/2019 12:00,113.8,0,113.8,0,0,227.6,227.6,100,,
11/08/2019 12:30,116.5,0,116.5,0,0,233,233,100,,
11/08/2019 13:00,128.2,0,128.2,0,0,256.4,256.4,100,,
11/08/2019 13:30,131.9,0,131.9,0,0,263.8,263.8,100,,
11/08/2019 14:00,131.9,0,131.9,0,0,263.8,263.8,100,,
11/08/2019 14:30,122.9,0,122.9,0,0,245.8,245.8,100,,
11/08/2019 15:00,121,0,121,0,0,242,242,100,,
11/08/2019 15:30,116.9,0,116.9,0,0,233.8,233.8,100,,
11/08/2019 16:00,119.6,0,119.6,0,0,239.2,239.2,100,,
11/08/2019 16:30,118.2,0,118.2,0,0,236.4,236.4,100,,
11/08/2019 17:00,118.9,0,118.9,0,0,237.8,237.8,100,,
11/08/2019 17:30,130.6,0,130.6,0,0,261.2,261.2,100,,
11/08/2019 18:00,141,0,141,0,0,282,282,100,,
11/08/2019 18:30,146.1,0,146.1,0,0,292.2,292.2,100,,
11/08/2019 19:00,133.9,0,133.9,0,0,267.8,267.8,100,,
11/08/2019 19:30,109.2,0,109.2,0,0,218.4,218.4,100,,
11/08/2019 20:00,98.7,0,98.7,0,0,197.4,197.4,100,,
11/08/2019 20:30,101.4,0,101.4,0,0,202.8,202.8,100,,
11/08/2019 21:00,96.9,0,96.9,0,0,193.8,193.8,100,,
11/08/2019 21:30,96.3,0,96.3,0,0,192.6,192.6,100,,
11/08/2019 22:00,99.5,0,99.5,0,0,199,199,100,,
11/08/2019 22:30,96.6,0,96.6,0,0,193.2,193.2,100,,
11/08/2019 23:00,93.2,0,93.2,0,0,186.4,186.4,100,,
11/08/2019 23:30,93.8,0,93.8,0,0,187.6,187.6,100,,
12/08/2019 0:00,87.7,0,87.7,0,0,175.4,175.4,100,,
12/08/2019 0:30,88.5,0,88.5,0,0,177,177,100,,
12/08/2019 1:00,88.8,0,88.8,0,0,177.6,177.6,100,,
12/08/2019 1:30,88.8,0,88.8,0,0,177.6,177.6,100,,
12/08/2019 2:00,88.8,0,88.8,0,0,177.6,177.6,100,,
12/08/2019 2:30,88.3,0,88.3,0,0,176.6,176.6,100,,
12/08/2019 3:00,90.8,0,90.8,0,0,181.6,181.6,100,,
12/08/2019 3:30,98.9,0,98.9,0,0,197.8,197.8,100,,
12/08/2019 4:00,106.7,0,106.7,0,0,213.4,213.4,100,,
12/08/2019 4:30,121.8,0,121.8,0,0,243.6,243.6,100,,
12/08/2019 5:00,146.4,0,146.4,0,0,292.8,292.8,100,,
12/08/2019 5:30,247,0,247,0,0,494,494,100,,
12/08/2019 6:00,219.9,0,219.9,0,0,439.8,439.8,100,,
12/08/2019 6:30,219.6,0,219.6,0,0,439.2,439.2,100,,
12/08/2019 7:00,200.7,0,200.7,0.1,0,401.4,401.4,100,,
12/08/2019 7:30,225.5,0,225.5,1.8,0,451,451.014,100,,
12/08/2019 8:00,231.6,0,231.6,0.1,0,463.2,463.2,100,,
12/08/2019 8:30,232.6,0,232.6,0,0,465.2,465.2,100,,
12/08/2019 9:00,254,0,254,0.2,0,508,508,100,,
12/08/2019 9:30,258.3,0,258.3,0.3,0,516.6,516.6,100,,
12/08/2019 10:00,269.7,0,269.7,1.1,0,539.4,539.404,100,,
12/08/2019 10:30,255.2,0,255.2,0.1,0,510.4,510.4,100,,
12/08/2019 11:00,250.8,0,250.8,0,0,501.6,501.6,100,,
12/08/2019 11:30,242,0,242,0.1,0,484,484,100,,
12/08/2019 12:00,235.2,0,235.2,19.1,0,470.4,471.949,99.7,,
12/08/2019 12:30,227.2,0,227.2,11.1,0,454.4,454.942,99.9,,
12/08/2019 13:00,233.3,0,233.3,11.4,0,466.6,467.157,99.9,,
12/08/2019 13:30,230,0,230,7.2,0,460,460.225,100,,
12/08/2019 14:00,224,0,224,6.1,0,448,448.166,100,,
12/08/2019 14:30,215.7,0,215.7,0,0,431.4,431.4,100,,
12/08/2019 15:00,211.2,0,211.2,5.3,0,422.4,422.533,100,,
12/08/2019 15:30,203.8,0,203.8,0,0,407.6,407.6,100,,
12/08/2019 16:00,200.8,0,200.8,0,0,401.6,401.6,100,,
12/08/2019 16:30,218,0,218,0,0,436,436,100,,
12/08/2019 17:00,210.6,0,210.6,0,0,421.2,421.2,100,,
12/08/2019 17:30,213.8,0,213.8,0,0,427.6,427.6,100,,
12/08/2019 18:00,224.4,0,224.4,0,0,448.8,448.8,100,,
12/08/2019 18:30,221.3,0,221.3,0,0,442.6,442.6,100,,
12/08/2019 19:00,207,0,207,0,0,414,414,100,,
12/08/2019 19:30,187.3,0,187.3,0,0,374.6,374.6,100,,
12/08/2019 20:00,191.3,0,191.3,0,0,382.6,382.6,100,,
12/08/2019 20:30,195.6,0,195.6,0,0,391.2,391.2,100,,
12/08/2019 21:00,195.4,0,195.4,0,0,390.8,390.8,100,,
12/08/2019 21:30,198.3,0,198.3,0,0,396.6,396.6,100,,
12/08/2019 22:00,176.6,0,176.6,0,0,353.2,353.2,100,,
12/08/2019 22:30,175.4,0,175.4,0,0,350.8,350.8,100,,
12/08/2019 23:00,171.2,0,171.2,0,0,342.4,342.4,100,,
12/08/2019 23:30,166.4,0,166.4,0,0,332.8,332.8,100,,
13/08/2019 0:00,161.3,0,161.3,0,0,322.6,322.6,100,,
13/08/2019 0:30,160.8,0,160.8,0,0,321.6,321.6,100,,
13/08/2019 1:00,157.6,0,157.6,0,0,315.2,315.2,100,,
13/08/2019 1:30,157.7,0,157.7,0,0,315.4,315.4,100,,
13/08/2019 2:00,158.5,0,158.5,0,0,317,317,100,,
13/08/2019 2:30,160.4,0,160.4,0,0,320.8,320.8,100,,
13/08/2019 3:00,161.2,0,161.2,0,0,322.4,322.4,100,,
13/08/2019 3:30,166,0,166,0,0,332,332,100,,
13/08/2019 4:00,170.5,0,170.5,0,0,341,341,100,,
13/08/2019 4:30,168.5,0,168.5,0,0,337,337,100,,
13/08/2019 5:00,196.5,0,196.5,1.1,0,393,393.006,100,,
13/08/2019 5:30,254.2,0,254.2,1.7,0,508.4,508.411,100,,
13/08/2019 6:00,240.7,0,240.7,5.4,0,481.4,481.521,100,,
13/08/2019 6:30,264.9,0,264.9,28.1,0,529.8,532.772,99.4,,
13/08/2019 7:00,251.9,0,251.9,27.8,0,503.8,506.859,99.4,,
13/08/2019 7:30,256.9,0,256.9,30.3,0,513.8,517.361,99.3,,
13/08/2019 8:00,252.6,0,252.6,22.8,0,505.2,507.254,99.6,,
13/08/2019 8:30,210.3,0,210.3,0.1,0,420.6,420.6,100,,
13/08/2019 9:00,224.1,0,224.1,1.5,0,448.2,448.21,100,,
13/08/2019 9:30,230.7,0,230.7,0.6,0,461.4,461.402,100,,
13/08/2019 10:00,221.5,0,221.5,0.3,0,443,443,100,,
13/08/2019 10:30,220.8,0,220.8,0.1,0,441.6,441.6,100,,
13/08/2019 11:00,238.2,0,238.2,25.6,0,476.4,479.143,99.4,,
13/08/2019 11:30,218.3,0,218.3,4.1,0,436.6,436.677,100,,
13/08/2019 12:00,233.4,0,233.4,0.2,0,466.8,466.8,100,,
13/08/2019 12:30,236.6,0,236.6,18.4,0,473.2,474.629,99.7,,
13/08/2019 13:00,215.3,0,215.3,1.2,0,430.6,430.607,100,,
13/08/2019 13:30,211.1,0,211.1,0,0,422.2,422.2,100,,
13/08/2019 14:00,217.6,0,217.6,0,0,435.2,435.2,100,,
13/08/2019 14:30,209.9,0,209.9,0.4,0,419.8,419.801,100,,
13/08/2019 15:00,203.2,0,203.2,0.6,0,406.4,406.402,100,,
13/08/2019 15:30,196.6,0,196.6,0,0,393.2,393.2,100,,
13/08/2019 16:00,195.7,0,195.7,0,0,391.4,391.4,100,,
13/08/2019 16:30,187.6,0,187.6,0,0,375.2,375.2,100,,
13/08/2019 17:00,201.7,0,201.7,0,0,403.4,403.4,100,,
13/08/2019 17:30,211.1,0,211.1,0,0,422.2,422.2,100,,
13/08/2019 18:00,217.7,0,217.7,0,0,435.4,435.4,100,,
13/08/2019 18:30,226.2,0,226.2,0,0,452.4,452.4,100,,
13/08/2019 19:00,215.8,0,215.8,0,0,431.6,431.6,100,,
13/08/2019 19:30,196.1,0,196.1,0,0,392.2,392.2,100,,
13/08/2019 20:00,198.5,0,198.5,0,0,397,397,100,,
13/08/2019 20:30,203.7,0,203.7,0,0,407.4,407.4,100,,
13/08/2019 21:00,197.4,0,197.4,0,0,394.8,394.8,100,,
13/08/2019 21:30,201,0,201,0,0,402,402,100,,
13/08/2019 22:00,212.1,0,212.1,1.2,0,424.2,424.207,100,,
13/08/2019 22:30,230.7,0,230.7,0.8,0,461.4,461.403,100,,
13/08/2019 23:00,223.1,0,223.1,0.4,0,446.2,446.201,100,,
13/08/2019 23:30,218.5,0,218.5,0.1,0,437,437,100,,
14/08/2019 0:00,197.7,0,197.7,1.1,0,395.4,395.406,100,,
14/08/2019 0:30,194.6,0,194.6,1.6,0,389.2,389.213,100,,
14/08/2019 1:00,191.1,0,191.1,1,0,382.2,382.205,100,,
14/08/2019 1:30,190.8,0,190.8,1.4,0,381.6,381.61,100,,
14/08/2019 2:00,189.5,0,189.5,1.1,0,379,379.006,100,,
14/08/2019 2:30,187.5,0,187.5,0,0,375,375,100,,
14/08/2019 3:00,181.3,0,181.3,0,0,362.6,362.6,100,,
14/08/2019 3:30,186.1,0,186.1,0,0,372.2,372.2,100,,
14/08/2019 4:00,190,0,190,0.1,0,380,380,100,,
14/08/2019 4:30,163,0,163,0,0,326,326,100,,
14/08/2019 5:00,175.7,0,175.7,0.1,0,351.4,351.4,100,,
14/08/2019 5:30,216.3,0,216.3,0.1,0,432.6,432.6,100,,
14/08/2019 6:00,207.9,0,207.9,1.8,0,415.8,415.816,100,,
14/08/2019 6:30,192.2,0,192.2,0.1,0,384.4,384.4,100,,
14/08/2019 7:00,198.9,0,198.9,0.2,0,397.8,397.8,100,,
14/08/2019 7:30,203.5,0,203.5,0.1,0,407,407,100,,
14/08/2019 8:00,231.1,0,231.1,0,0,462.2,462.2,100,,
14/08/2019 8:30,218.4,0,218.4,0.1,0,436.8,436.8,100,,
14/08/2019 9:00,221.1,0,221.1,0.2,0,442.2,442.2,100,,
14/08/2019 9:30,217.2,0,217.2,0.1,0,434.4,434.4,100,,
14/08/2019 10:00,197.9,0,197.9,0,0,395.8,395.8,100,,
14/08/2019 10:30,187.8,0,187.8,5.2,0,375.6,375.744,100,,
14/08/2019 11:00,196.1,0,196.1,31.6,0,392.2,397.259,98.7,,
14/08/2019 11:30,200,0,200,23.5,0,400,402.752,99.3,,
14/08/2019 12:00,231.8,0,231.8,68,0,463.6,483.137,96,,
14/08/2019 12:30,225.5,0,225.5,43,0,451,459.126,98.2,,
14/08/2019 13:00,229.2,0,229.2,39.9,0,458.4,465.294,98.5,,
14/08/2019 13:30,229.1,0,229.1,31.5,0,458.2,462.511,99.1,,
14/08/2019 14:00,231.8,0,231.8,30,0,463.6,467.467,99.2,,
14/08/2019 14:30,196,0,196,4.2,0,392,392.09,100,,
14/08/2019 15:00,194.1,0,194.1,0,0,388.2,388.2,100,,
14/08/2019 15:30,187.1,0,187.1,0,0,374.2,374.2,100,,
14/08/2019 16:00,175,0,175,0,0,350,350,100,,
14/08/2019 16:30,181.7,0,181.7,0,0,363.4,363.4,100,,
14/08/2019 17:00,177.3,0,177.3,0,0,354.6,354.6,100,,
14/08/2019 17:30,190.9,0,190.9,0,0,381.8,381.8,100,,
14/08/2019 18:00,212.8,0,212.8,0.1,0,425.6,425.6,100,,
14/08/2019 18:30,216.8,0,216.8,0,0,433.6,433.6,100,,
14/08/2019 19:00,201.4,0,201.4,0.1,0,402.8,402.8,100,,
14/08/2019 19:30,192.6,0,192.6,0,0,385.2,385.2,100,,
14/08/2019 20:00,182.7,0,182.7,0,0,365.4,365.4,100,,
14/08/2019 20:30,182,0,182,0,0,364,364,100,,
14/08/2019 21:00,179.2,0,179.2,0,0,358.4,358.4,100,,
14/08/2019 21:30,173.2,0,173.2,0,0,346.4,346.4,100,,
14/08/2019 22:00,178,0,178,0,0,356,356,100,,
14/08/2019 22:30,177.3,0,177.3,0,0,354.6,354.6,100,,
14/08/2019 23:00,177.8,0,177.8,0,0,355.6,355.6,100,,
14/08/2019 23:30,196.3,0,196.3,8.2,0,392.6,392.942,99.9,,
15/08/2019 0:00,210.6,0,210.6,14.3,0,421.2,422.17,99.8,,
15/08/2019 0:30,211.5,0,211.5,17.9,0,423,424.512,99.6,,
15/08/2019 1:00,209.5,0,209.5,12.4,0,419,419.733,99.8,,
15/08/2019 1:30,187.2,0,187.2,9,0,374.4,374.832,99.9,,
15/08/2019 2:00,156.6,0,156.6,0,0,313.2,313.2,100,,
15/08/2019 2:30,154.6,0,154.6,0,0,309.2,309.2,100,,
15/08/2019 3:00,157.1,0,157.1,0,0,314.2,314.2,100,,
15/08/2019 3:30,161.6,0,161.6,0,0,323.2,323.2,100,,
15/08/2019 4:00,164.3,0,164.3,0,0,328.6,328.6,100,,
15/08/2019 4:30,168.3,0,168.3,0,0,336.6,336.6,100,,
15/08/2019 5:00,194.3,0,194.3,0.4,0,388.6,388.601,100,,
15/08/2019 5:30,218.6,0,218.6,0,0,437.2,437.2,100,,
15/08/2019 6:00,216.4,0,216.4,0.6,0,432.8,432.802,100,,
15/08/2019 6:30,201.2,0,201.2,0,0,402.4,402.4,100,,
15/08/2019 7:00,209.8,0,209.8,0.1,0,419.6,419.6,100,,
15/08/2019 7:30,208.5,0,208.5,0.2,0,417,417,100,,
15/08/2019 8:00,210.7,0,210.7,0,0,421.4,421.4,100,,
15/08/2019 8:30,206.9,0,206.9,0.1,0,413.8,413.8,100,,
15/08/2019 9:00,213.4,0,213.4,0.3,0,426.8,426.8,100,,
15/08/2019 9:30,212.1,0,212.1,0.6,0,424.2,424.202,100,,
15/08/2019 10:00,211.6,0,211.6,0.3,0,423.2,423.2,100,,
15/08/2019 10:30,206.4,0,206.4,0.1,0,412.8,412.8,100,,
15/08/2019 11:00,213.8,0,213.8,0.4,0,427.6,427.601,100,,
15/08/2019 11:30,217.5,0,217.5,0.4,0,435,435.001,100,,
15/08/2019 12:00,228.7,0,228.7,0.8,0,457.4,457.403,100,,
15/08/2019 12:30,215.3,0,215.3,0.4,0,430.6,430.601,100,,
15/08/2019 13:00,210.7,0,210.7,0.7,0,421.4,421.402,100,,
15/08/2019 13:30,205,0,205,0.1,0,410,410,100,,
15/08/2019 14:00,202.1,0,202.1,0,0,404.2,404.2,100,,
15/08/2019 14:30,205.1,0,205.1,0.3,0,410.2,410.2,100,,
15/08/2019 15:00,201.9,0,201.9,0.1,0,403.8,403.8,100,,
15/08/2019 15:30,201.8,0,201.8,0,0,403.6,403.6,100,,
15/08/2019 16:00,199,0,199,0,0,398,398,100,,
15/08/2019 16:30,196.3,0,196.3,0,0,392.6,392.6,100,,
15/08/2019 17:00,187.7,0,187.7,0.1,0,375.4,375.4,100,,
15/08/2019 17:30,196.7,0,196.7,0,0,393.4,393.4,100,,
15/08/2019 18:00,203.4,0,203.4,0,0,406.8,406.8,100,,
15/08/2019 18:30,208.9,0,208.9,0.1,0,417.8,417.8,100,,
15/08/2019 19:00,200.7,0,200.7,0,0,401.4,401.4,100,,
15/08/2019 19:30,182.8,0,182.8,0,0,365.6,365.6,100,,
15/08/2019 20:00,182.3,0,182.3,0,0,364.6,364.6,100,,
15/08/2019 20:30,182,0,182,0,0,364,364,100,,
15/08/2019 21:00,195,0,195,8.5,0,390,390.37,99.9,,
15/08/2019 21:30,197.8,0,197.8,9.1,0,395.6,396.018,99.9,,
15/08/2019 22:00,191.8,0,191.8,4.8,0,383.6,383.72,100,,
15/08/2019 22:30,194.5,0,194.5,7.9,0,389,389.321,99.9,,
15/08/2019 23:00,197.1,0,197.1,9.5,0,394.2,394.658,99.9,,
15/08/2019 23:30,200.8,0,200.8,9.9,0,401.6,402.088,99.9,,
16/08/2019 0:00,204.3,0,204.3,9.3,0,408.6,409.023,99.9,,
16/08/2019 0:30,198.9,0,198.9,8.5,0,397.8,398.163,99.9,,
16/08/2019 1:00,194.8,0,194.8,7.1,0,389.6,389.859,99.9,,
16/08/2019 1:30,184.1,0,184.1,4.6,0,368.2,368.315,100,,
16/08/2019 2:00,183.3,0,183.3,4.1,0,366.6,366.692,100,,
16/08/2019 2:30,182.8,0,182.8,4.9,0,365.6,365.731,100,,
16/08/2019 3:00,182.9,0,182.9,4.4,0,365.8,365.906,100,,
16/08/2019 3:30,186.7,0,186.7,4.6,0,373.4,373.513,100,,
16/08/2019 4:00,176,0,176,2.5,0,352,352.036,100,,
16/08/2019 4:30,150.9,0,150.9,0,0,301.8,301.8,100,,
16/08/2019 5:00,177.3,0,177.3,0.1,0,354.6,354.6,100,,
16/08/2019 5:30,239.8,0,239.8,0.1,0,479.6,479.6,100,,
16/08/2019 6:00,230.1,0,230.1,1.3,0,460.2,460.207,100,,
16/08/2019 6:30,249.9,0,249.9,25.6,0,499.8,502.416,99.5,,
16/08/2019 7:00,237.3,0,237.3,24.5,0,474.6,477.123,99.5,,
16/08/2019 7:30,234.4,0,234.4,23.5,0,468.8,471.15,99.5,,
16/08/2019 8:00,240.1,0,240.1,24.9,0,480.2,482.775,99.5,,
16/08/2019 8:30,241.7,0,241.7,28.7,0,483.4,486.796,99.3,,
16/08/2019 9:00,244,0,244,28.5,0,488,491.318,99.3,,
16/08/2019 9:30,249.8,0,249.8,35.6,0,499.6,504.648,99,,
16/08/2019 10:00,250.6,0,250.6,28.6,0,501.2,504.453,99.4,,
16/08/2019 10:30,239,0,239,26.8,0,478,480.996,99.4,,
16/08/2019 11:00,236.5,0,236.5,26.2,0,473,475.894,99.4,,
16/08/2019 11:30,244.2,0,244.2,30.6,0,488.4,492.219,99.2,,
16/08/2019 12:00,235.9,0,235.9,32.1,0,471.8,476.148,99.1,,
16/08/2019 12:30,226.5,0,226.5,30,0,453,456.956,99.1,,
16/08/2019 13:00,224.8,0,224.8,27.5,0,449.6,452.952,99.3,,
16/08/2019 13:30,237.5,0,237.5,27.3,0,475,478.128,99.3,,
16/08/2019 14:00,224.5,0,224.5,24.2,0,449,451.601,99.4,,
16/08/2019 14:30,221.7,0,221.7,22.5,0,443.4,445.678,99.5,,
16/08/2019 15:00,213.9,0,213.9,19.2,0,427.8,429.52,99.6,,
16/08/2019 15:30,209.3,0,209.3,20.1,0,418.6,420.526,99.5,,
16/08/2019 16:00,168.6,0,168.6,2.4,0,337.2,337.234,100,,
